36	35	35	35	36	38	40	43	46	49	53	57	61	65	69	73	78	82	87	31	30	30	30	31	33	36	39	42	46	50	54	58	62	67	71	76	80	85	26	25	25	25	26	29	32	35	39	43	47	51	55	60	65	69	74	79	83	22	20	20	20	22	25	28	32	36	40	44	49	53	58	63	68	72	77	82	18	15	15	15	18	21	25	29	33	38	42	47	52	57	61	66	71	76	81	14	11	10	11	14	18	22	26	31	36	41	46	50	55	60	65	70	75	80	11	7	5	7	11	15	20	25	30	35	40	45	50	55	60	65	70	75	80	10	5	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	
38	36	35	35	35	36	38	40	43	46	49	53	57	61	65	69	73	78	82	33	31	30	30	30	31	33	36	39	42	46	50	54	58	62	67	71	76	80	29	26	25	25	25	26	29	32	35	39	43	47	51	55	60	65	69	74	79	25	22	20	20	20	22	25	28	32	36	40	44	49	53	58	63	68	72	77	21	18	15	15	15	18	21	25	29	33	38	42	47	52	57	61	66	71	76	18	14	11	10	11	14	18	22	26	31	36	41	46	50	55	60	65	70	75	15	11	7	5	7	11	15	20	25	30	35	40	45	50	55	60	65	70	75	15	10	5	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	
40	38	36	35	35	35	36	38	40	43	46	49	53	57	61	65	69	73	78	36	33	31	30	30	30	31	33	36	39	42	46	50	54	58	62	67	71	76	32	29	26	25	25	25	26	29	32	35	39	43	47	51	55	60	65	69	74	28	25	22	20	20	20	22	25	28	32	36	40	44	49	53	58	63	68	72	25	21	18	15	15	15	18	21	25	29	33	38	42	47	52	57	61	66	71	22	18	14	11	10	11	14	18	22	26	31	36	41	46	50	55	60	65	70	20	15	11	7	5	7	11	15	20	25	30	35	40	45	50	55	60	65	70	20	15	10	5	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	
43	40	38	36	35	35	35	36	38	40	43	46	49	53	57	61	65	69	73	39	36	33	31	30	30	30	31	33	36	39	42	46	50	54	58	62	67	71	35	32	29	26	25	25	25	26	29	32	35	39	43	47	51	55	60	65	69	32	28	25	22	20	20	20	22	25	28	32	36	40	44	49	53	58	63	68	29	25	21	18	15	15	15	18	21	25	29	33	38	42	47	52	57	61	66	26	22	18	14	11	10	11	14	18	22	26	31	36	41	46	50	55	60	65	25	20	15	11	7	5	7	11	15	20	25	30	35	40	45	50	55	60	65	25	20	15	10	5	0	5	10	15	20	25	30	35	40	45	50	55	60	65	
46	43	40	38	36	35	35	35	36	38	40	43	46	49	53	57	61	65	69	42	39	36	33	31	30	30	30	31	33	36	39	42	46	50	54	58	62	67	39	35	32	29	26	25	25	25	26	29	32	35	39	43	47	51	55	60	65	36	32	28	25	22	20	20	20	22	25	28	32	36	40	44	49	53	58	63	33	29	25	21	18	15	15	15	18	21	25	29	33	38	42	47	52	57	61	31	26	22	18	14	11	10	11	14	18	22	26	31	36	41	46	50	55	60	30	25	20	15	11	7	5	7	11	15	20	25	30	35	40	45	50	55	60	30	25	20	15	10	5	0	5	10	15	20	25	30	35	40	45	50	55	60	
49	46	43	40	38	36	35	35	35	36	38	40	43	46	49	53	57	61	65	46	42	39	36	33	31	30	30	30	31	33	36	39	42	46	50	54	58	62	43	39	35	32	29	26	25	25	25	26	29	32	35	39	43	47	51	55	60	40	36	32	28	25	22	20	20	20	22	25	28	32	36	40	44	49	53	58	38	33	29	25	21	18	15	15	15	18	21	25	29	33	38	42	47	52	57	36	31	26	22	18	14	11	10	11	14	18	22	26	31	36	41	46	50	55	35	30	25	20	15	11	7	5	7	11	15	20	25	30	35	40	45	50	55	35	30	25	20	15	10	5	0	5	10	15	20	25	30	35	40	45	50	55	
53	49	46	43	40	38	36	35	35	35	36	38	40	43	46	49	53	57	61	50	46	42	39	36	33	31	30	30	30	31	33	36	39	42	46	50	54	58	47	43	39	35	32	29	26	25	25	25	26	29	32	35	39	43	47	51	55	44	40	36	32	28	25	22	20	20	20	22	25	28	32	36	40	44	49	53	42	38	33	29	25	21	18	15	15	15	18	21	25	29	33	38	42	47	52	41	36	31	26	22	18	14	11	10	11	14	18	22	26	31	36	41	46	50	40	35	30	25	20	15	11	7	5	7	11	15	20	25	30	35	40	45	50	40	35	30	25	20	15	10	5	0	5	10	15	20	25	30	35	40	45	50	
57	53	49	46	43	40	38	36	35	35	35	36	38	40	43	46	49	53	57	54	50	46	42	39	36	33	31	30	30	30	31	33	36	39	42	46	50	54	51	47	43	39	35	32	29	26	25	25	25	26	29	32	35	39	43	47	51	49	44	40	36	32	28	25	22	20	20	20	22	25	28	32	36	40	44	49	47	42	38	33	29	25	21	18	15	15	15	18	21	25	29	33	38	42	47	46	41	36	31	26	22	18	14	11	10	11	14	18	22	26	31	36	41	46	45	40	35	30	25	20	15	11	7	5	7	11	15	20	25	30	35	40	45	45	40	35	30	25	20	15	10	5	0	5	10	15	20	25	30	35	40	45	
61	57	53	49	46	43	40	38	36	35	35	35	36	38	40	43	46	49	53	58	54	50	46	42	39	36	33	31	30	30	30	31	33	36	39	42	46	50	55	51	47	43	39	35	32	29	26	25	25	25	26	29	32	35	39	43	47	53	49	44	40	36	32	28	25	22	20	20	20	22	25	28	32	36	40	44	52	47	42	38	33	29	25	21	18	15	15	15	18	21	25	29	33	38	42	50	46	41	36	31	26	22	18	14	11	10	11	14	18	22	26	31	36	41	50	45	40	35	30	25	20	15	11	7	5	7	11	15	20	25	30	35	40	50	45	40	35	30	25	20	15	10	5	0	5	10	15	20	25	30	35	40	
65	61	57	53	49	46	43	40	38	36	35	35	35	36	38	40	43	46	49	62	58	54	50	46	42	39	36	33	31	30	30	30	31	33	36	39	42	46	60	55	51	47	43	39	35	32	29	26	25	25	25	26	29	32	35	39	43	58	53	49	44	40	36	32	28	25	22	20	20	20	22	25	28	32	36	40	57	52	47	42	38	33	29	25	21	18	15	15	15	18	21	25	29	33	38	55	50	46	41	36	31	26	22	18	14	11	10	11	14	18	22	26	31	36	55	50	45	40	35	30	25	20	15	11	7	5	7	11	15	20	25	30	35	55	50	45	40	35	30	25	20	15	10	5	0	5	10	15	20	25	30	35	
69	65	61	57	53	49	46	43	40	38	36	35	35	35	36	38	40	43	46	67	62	58	54	50	46	42	39	36	33	31	30	30	30	31	33	36	39	42	65	60	55	51	47	43	39	35	32	29	26	25	25	25	26	29	32	35	39	63	58	53	49	44	40	36	32	28	25	22	20	20	20	22	25	28	32	36	61	57	52	47	42	38	33	29	25	21	18	15	15	15	18	21	25	29	33	60	55	50	46	41	36	31	26	22	18	14	11	10	11	14	18	22	26	31	60	55	50	45	40	35	30	25	20	15	11	7	5	7	11	15	20	25	30	60	55	50	45	40	35	30	25	20	15	10	5	0	5	10	15	20	25	30	
73	69	65	61	57	53	49	46	43	40	38	36	35	35	35	36	38	40	43	71	67	62	58	54	50	46	42	39	36	33	31	30	30	30	31	33	36	39	69	65	60	55	51	47	43	39	35	32	29	26	25	25	25	26	29	32	35	68	63	58	53	49	44	40	36	32	28	25	22	20	20	20	22	25	28	32	66	61	57	52	47	42	38	33	29	25	21	18	15	15	15	18	21	25	29	65	60	55	50	46	41	36	31	26	22	18	14	11	10	11	14	18	22	26	65	60	55	50	45	40	35	30	25	20	15	11	7	5	7	11	15	20	25	65	60	55	50	45	40	35	30	25	20	15	10	5	0	5	10	15	20	25	
78	73	69	65	61	57	53	49	46	43	40	38	36	35	35	35	36	38	40	76	71	67	62	58	54	50	46	42	39	36	33	31	30	30	30	31	33	36	74	69	65	60	55	51	47	43	39	35	32	29	26	25	25	25	26	29	32	72	68	63	58	53	49	44	40	36	32	28	25	22	20	20	20	22	25	28	71	66	61	57	52	47	42	38	33	29	25	21	18	15	15	15	18	21	25	70	65	60	55	50	46	41	36	31	26	22	18	14	11	10	11	14	18	22	70	65	60	55	50	45	40	35	30	25	20	15	11	7	5	7	11	15	20	70	65	60	55	50	45	40	35	30	25	20	15	10	5	0	5	10	15	20	
82	78	73	69	65	61	57	53	49	46	43	40	38	36	35	35	35	36	38	80	76	71	67	62	58	54	50	46	42	39	36	33	31	30	30	30	31	33	79	74	69	65	60	55	51	47	43	39	35	32	29	26	25	25	25	26	29	77	72	68	63	58	53	49	44	40	36	32	28	25	22	20	20	20	22	25	76	71	66	61	57	52	47	42	38	33	29	25	21	18	15	15	15	18	21	75	70	65	60	55	50	46	41	36	31	26	22	18	14	11	10	11	14	18	75	70	65	60	55	50	45	40	35	30	25	20	15	11	7	5	7	11	15	75	70	65	60	55	50	45	40	35	30	25	20	15	10	5	0	5	10	15	
87	82	78	73	69	65	61	57	53	49	46	43	40	38	36	35	35	35	36	85	80	76	71	67	62	58	54	50	46	42	39	36	33	31	30	30	30	31	83	79	74	69	65	60	55	51	47	43	39	35	32	29	26	25	25	25	26	82	77	72	68	63	58	53	49	44	40	36	32	28	25	22	20	20	20	22	81	76	71	66	61	57	52	47	42	38	33	29	25	21	18	15	15	15	18	80	75	70	65	60	55	50	46	41	36	31	26	22	18	14	11	10	11	14	80	75	70	65	60	55	50	45	40	35	30	25	20	15	11	7	5	7	11	80	75	70	65	60	55	50	45	40	35	30	25	20	15	10	5	0	5	10	
91	87	82	78	73	69	65	61	57	53	49	46	43	40	38	36	35	35	35	90	85	80	76	71	67	62	58	54	50	46	42	39	36	33	31	30	30	30	88	83	79	74	69	65	60	55	51	47	43	39	35	32	29	26	25	25	25	87	82	77	72	68	63	58	53	49	44	40	36	32	28	25	22	20	20	20	86	81	76	71	66	61	57	52	47	42	38	33	29	25	21	18	15	15	15	85	80	75	70	65	60	55	50	46	41	36	31	26	22	18	14	11	10	11	85	80	75	70	65	60	55	50	45	40	35	30	25	20	15	11	7	5	7	85	80	75	70	65	60	55	50	45	40	35	30	25	20	15	10	5	0	5	
96	91	87	82	78	73	69	65	61	57	53	49	46	43	40	38	36	35	35	94	90	85	80	76	71	67	62	58	54	50	46	42	39	36	33	31	30	30	93	88	83	79	74	69	65	60	55	51	47	43	39	35	32	29	26	25	25	92	87	82	77	72	68	63	58	53	49	44	40	36	32	28	25	22	20	20	91	86	81	76	71	66	61	57	52	47	42	38	33	29	25	21	18	15	15	90	85	80	75	70	65	60	55	50	46	41	36	31	26	22	18	14	11	10	90	85	80	75	70	65	60	55	50	45	40	35	30	25	20	15	11	7	5	90	85	80	75	70	65	60	55	50	45	40	35	30	25	20	15	10	5	0	
